Date,Open,High,Low,Close,Adj Close,Volume
10/12/2015,832,839.950012,815,823.400024,815.866699,76889
10/13/2015,811.599976,838,811.599976,829.950012,822.356812,88390
10/14/2015,834.950012,842,827.150024,838.299988,830.630249,62646
10/15/2015,841.650024,851.950012,837.400024,849.200012,841.430603,57628
10/16/2015,851,875,850.25,853,845.195801,516982
10/19/2015,857,861,851.099976,854.5,846.682068,118136
10/20/2015,862,862,841.5,852.75,844.94812,92779
10/21/2015,854.049988,855.5,846,849.299988,841.529663,65237
10/23/2015,856,860,807.5,821.799988,814.28125,140051
10/26/2015,840,840,820,824.299988,816.758423,78045
10/27/2015,827.799988,835,825,830.450012,822.852112,75330
10/28/2015,834.849976,838.799988,822.599976,831.900024,824.288879,47214
10/29/2015,839.700012,846,834,843.75,836.030457,92074
10/30/2015,849,849.799988,816.599976,828.450012,820.870422,75988
11/2/2015,822.5,869.049988,822.5,860.400024,852.528198,224698
11/3/2015,868,887.900024,834.200012,842.950012,835.237732,1045538
11/4/2015,852.700012,869.900024,838.099976,845.299988,837.566223,171758
11/5/2015,845.299988,849.849976,818,821.75,814.231812,58699
11/6/2015,815.049988,829.349976,782,815.099976,807.642578,185205
11/9/2015,807,817.799988,780.099976,798.450012,791.144897,83109
11/10/2015,799,819.349976,797.099976,802.150024,794.811096,74683
11/13/2015,809.75,812.450012,793,796.400024,789.113708,103651
11/16/2015,798.900024,809.799988,797,804.950012,797.585449,70016
11/17/2015,805,815,798.450012,804.5,797.139587,49966
11/18/2015,804.950012,809.950012,785,795.099976,787.825439,45775
11/19/2015,800,815.700012,800,813.799988,806.354492,79353
11/20/2015,810.799988,831,805,827.5,819.929077,64155
11/23/2015,825,835.5,818.25,826.450012,818.888733,28754
11/24/2015,819.099976,835.150024,819,832.099976,824.487,27565
11/26/2015,835,842,820,835.150024,827.509277,45865
11/27/2015,841,856,836.200012,849.5,841.727844,86138
11/30/2015,856,865,831.099976,836,828.351379,106715
12/1/2015,841,848,840,844.650024,836.92218,33926
12/2/2015,850,850,822.650024,847.099976,839.349731,105611
12/3/2015,839.950012,839.950012,822.5,826.25,818.690613,62631
12/4/2015,824,824,805,806.799988,799.418457,85680
12/7/2015,814.799988,821.799988,801,803.700012,796.346985,41008
12/8/2015,800.049988,811,795.5,798.299988,790.996216,65300
12/9/2015,807.900024,807.900024,775,780.599976,773.458252,172656
12/10/2015,788,788,741.099976,751.5,744.624451,239072
12/11/2015,754.400024,796,754.400024,789.950012,782.722656,269031
12/14/2015,785.049988,785.900024,758.599976,776.650024,769.544312,154126
12/15/2015,785,790.700012,772.900024,785.5,778.313354,43749
12/16/2015,791,815,786.099976,811.950012,804.521484,93195
12/17/2015,821,821,805.650024,809.549988,802.143372,123444
12/18/2015,814,823.549988,812,818.799988,811.308777,167736
12/21/2015,824,825,814.5,817.700012,810.21875,59138
12/22/2015,827.25,830,814.299988,816.900024,809.426147,134363
12/23/2015,817,822.450012,783.5,794.5,787.231079,132065
12/24/2015,796,805,790.400024,797,789.708191,95184
12/28/2015,798,804.799988,795,797.099976,789.807251,46460
12/29/2015,801,814.5,787.900024,811.849976,804.422241,133904
12/30/2015,812.799988,812.799988,797.049988,805.450012,798.080872,38893
12/31/2015,807.900024,810.549988,797.099976,801.75,794.414734,74618
1/1/2016,797.549988,809.950012,792,794.950012,787.676941,36434
1/4/2016,800,808,794.799988,806.75,799.369019,69544
1/5/2016,808,829,798.099976,824.150024,816.609802,108926
1/6/2016,828,828,810,817.150024,809.673828,49895
1/7/2016,802.049988,810.599976,792.349976,795.950012,788.667786,74486
1/8/2016,803.950012,806,779,793.150024,785.893433,76230
1/11/2016,788.950012,791.150024,781.099976,788.549988,781.33551,17550
1/12/2016,791.099976,796.549988,768,771.5,764.441467,40752
1/13/2016,772.049988,783,750,768.200012,761.171692,62721
1/14/2016,760.099976,781.799988,741.599976,779.75,772.615967,134044
1/15/2016,787.5,803,775,789.450012,782.227234,281416
1/18/2016,775,798.5,757.200012,781,773.854553,42226
1/19/2016,780,797.049988,757,764.950012,757.951477,71327
1/20/2016,759.900024,763.849976,744,749.25,742.395081,68659
1/21/2016,754,759,726,732.5,725.798218,136614
1/22/2016,739.849976,743.349976,727.200012,732.349976,725.649658,100036
1/25/2016,736.200012,770,736.200012,759.549988,752.60083,98126
1/27/2016,771,771,728.799988,739.799988,733.031433,120881
1/28/2016,742.950012,742.950012,732.400024,736.75,730.009338,79893
1/29/2016,746,779.450012,720,753.75,746.853882,441267
2/1/2016,761.299988,789,736.75,772.5,765.432373,109887
2/2/2016,779,780,761,766.349976,759.338501,71180
2/3/2016,747.75,764.599976,747.75,756.75,749.826416,53160
2/4/2016,758,765.549988,735.549988,742.5,735.706848,63808
2/5/2016,736.099976,753.150024,735,738.5,731.743347,18025
2/8/2016,739.299988,760.950012,739.299988,750.400024,743.534485,47409
2/9/2016,751,761.150024,736,756.400024,749.479675,21662
2/10/2016,755.799988,755.799988,719,729.5,722.825745,55479
2/11/2016,734,737.049988,695,710.049988,703.553711,120563
2/12/2016,710.049988,713,652.25,703.049988,696.617737,75070
2/15/2016,706,738.799988,703.049988,715.700012,709.151978,132357
2/16/2016,740,748,720,733.450012,726.739624,59890
2/17/2016,737.950012,740.400024,709,734.75,728.027649,56093
2/18/2016,727.400024,736.799988,723.5,728.900024,722.231262,47425
2/19/2016,721.599976,740,711.450012,736.049988,729.315857,320721
2/22/2016,737.900024,738,717.099976,720,713.412659,27604
2/23/2016,727,727,679.25,682.900024,676.6521,355173
2/24/2016,685,688,660.849976,668.200012,662.086609,74052
2/25/2016,678.799988,678.799988,645.25,652.599976,646.629395,37881
2/26/2016,660.599976,689.049988,657,681.900024,675.661194,158862
2/29/2016,675,704,662.049988,700.549988,694.140686,77963
3/1/2016,720,720,694.799988,703,696.568237,141331
3/2/2016,707.200012,722,701.099976,707.5,701.026978,31847
3/3/2016,709.950012,715,705.049988,712.900024,706.377686,36271
3/4/2016,706,718.299988,705,706.200012,699.738831,166500
3/8/2016,711,716.799988,706,709.75,703.256409,65139
3/9/2016,709,716,703.599976,714.400024,707.863892,31417
3/10/2016,718.150024,758.400024,715.349976,746.049988,739.224304,197962
3/11/2016,747.599976,747.599976,731.599976,734.5,727.780029,37789
3/14/2016,721,775,721,738.5,731.743347,42952
3/15/2016,745,745,706,708.25,701.770203,58525
3/16/2016,715,715,696.549988,701.599976,695.180969,24135
3/17/2016,713.950012,732.200012,700.099976,725.900024,719.258667,54704
3/18/2016,733.200012,733.200012,706.150024,709.75,703.256409,94710
3/21/2016,718,718,703,709.549988,703.058228,91335
3/22/2016,713.549988,722,696.599976,714.049988,707.517029,88555
3/23/2016,710.349976,716.049988,701.099976,713.299988,706.773926,117962
3/28/2016,724.900024,729.950012,707.549988,715.450012,708.904236,69740
3/29/2016,714,717.599976,703.599976,706.599976,700.135254,49419
3/30/2016,707,737.799988,707,734.150024,727.433228,165264
3/31/2016,737,745,721.25,734.450012,727.730469,127874
4/1/2016,721.150024,742,721.150024,735.849976,729.117615,46973
4/4/2016,742,742.049988,730.049988,736.900024,730.158081,131684
4/5/2016,736.400024,747,732.049988,740.950012,734.171021,191625
4/6/2016,736.099976,744.799988,732.099976,736.400024,729.662598,74289
4/7/2016,722.549988,741.950012,720.700012,725.299988,718.664124,7212
4/8/2016,724.150024,738.400024,722,723.75,717.128296,19628
4/11/2016,735.950012,747,725.099976,744.349976,737.539856,78841
4/12/2016,745,803,742.450012,797,789.708191,254187
4/13/2016,797.150024,816,795.049988,805.549988,798.179932,217311
4/18/2016,804,813.799988,795.150024,803.400024,796.049561,76987
4/20/2016,802,811,800,807.900024,800.508484,42390
4/21/2016,802,826.299988,801.5,825.099976,817.550964,205934
4/22/2016,830,832,822,824.900024,817.352966,91400
4/25/2016,811,821.049988,810,815.450012,807.98938,66249
4/26/2016,815.049988,824.400024,814.400024,815.450012,807.98938,74673
4/27/2016,802.599976,824,802.599976,815.200012,807.741699,44312
4/28/2016,816,832,808,816.299988,808.831604,25564
4/29/2016,821.650024,845.900024,813.950012,842.5,834.791809,90833
5/2/2016,830.049988,839,820.299988,826.450012,818.888733,32040
5/3/2016,820.349976,850,820.349976,844.150024,836.42688,66569
5/4/2016,832,858,832,848.799988,841.03418,62191
5/5/2016,850,854.950012,832.099976,836.299988,828.64856,21624
5/6/2016,830.049988,855,821,829.450012,821.861328,72896
5/9/2016,828,849.299988,828,843.400024,835.683777,45984
5/10/2016,840.049988,846.25,829,830.700012,823.099792,12072
5/11/2016,825.25,857.5,825.25,844.099976,836.377258,32118
5/12/2016,845,846.849976,827.099976,840.549988,832.85968,170000
5/13/2016,836.5,855,836.5,840.700012,833.008423,45231
5/16/2016,830,849.599976,830,840.25,832.562378,14012
5/17/2016,846,848,836.349976,838.799988,831.125732,16096
5/18/2016,849.849976,849.849976,831.599976,836.400024,828.747742,13198
5/19/2016,849,849,838,843.049988,835.336853,60325
5/20/2016,849,899,840.049988,870.599976,862.634766,270543
5/23/2016,876.400024,878.650024,836.099976,842.599976,834.89093,75744
5/24/2016,846.049988,857.950012,837,842.150024,834.44519,18130
5/25/2016,861.75,861.950012,844,849.75,841.975525,84906
5/26/2016,848.349976,856,838.900024,843.450012,835.733276,32100
5/27/2016,854.599976,865,822.599976,840.400024,832.711182,379579
5/30/2016,831.099976,849.450012,831.099976,843.849976,836.129517,24342
5/31/2016,841.049988,891,841.049988,883.549988,875.466309,112618
6/1/2016,892,910,877.799988,903.25,894.986084,379082
6/2/2016,900.099976,906,884.5,900.599976,892.360352,47754
6/3/2016,904.900024,905,885,892.450012,884.284851,96521
6/6/2016,889.5,897.950012,884.5,886.75,878.637085,30789
6/7/2016,887.700012,935,881.599976,915.099976,906.7276,104255
6/8/2016,919.400024,945.5,906.75,939.5,930.90448,223502
6/9/2016,939.700012,942.799988,901.200012,904.049988,895.778809,72362
6/10/2016,898.400024,944.799988,898.400024,935.849976,927.287781,211705
6/13/2016,934.900024,955,916.299988,950.650024,941.952454,161073
6/14/2016,959.75,974,955,959.349976,950.572754,138360
6/15/2016,960,979.799988,955,962.75,953.941711,58561
6/16/2016,961,961.049988,930.950012,934.650024,926.098755,88256
6/17/2016,942.799988,960,940,954.900024,946.163513,69524
6/20/2016,950,960,933.549988,949.049988,940.367126,25463
6/21/2016,960.200012,965,945,950.450012,941.754272,113774
6/22/2016,965.400024,965.400024,946.799988,949.349976,940.664246,120546
6/23/2016,960,974.450012,932,950.349976,941.655151,49953
6/24/2016,940,957,885.049988,947.200012,938.533997,97957
6/27/2016,936,960,936,950.150024,941.45697,82279
6/28/2016,957.349976,978,942.549988,949.950012,941.25885,97460
6/29/2016,990,996.299988,971.549988,979.75,970.786194,247246
6/30/2016,985,1074,985,1010.700012,1001.452942,829273
7/1/2016,1019.650024,1054.949951,1015.75,1024.5,1015.126709,330055
7/4/2016,1032,1055,993,998.900024,989.760925,350293
7/5/2016,1007.75,1025,996,1010.650024,1001.403503,156068
7/7/2016,1025.900024,1045,985.150024,993.150024,984.06366,299690
7/8/2016,999,1004.900024,966.599976,998.549988,989.414124,204690
7/11/2016,1018,1018,988,992.5,983.419495,164480
7/12/2016,996,1018.400024,980.700012,1011.150024,1001.898987,260400
7/13/2016,1002,1011,985.200012,991.450012,982.379089,87994
7/14/2016,990.099976,1025.900024,990.099976,1017.75,1008.438477,256496
7/15/2016,1021,1021,1001.400024,1009.099976,999.867615,93498
7/18/2016,1005,1036,1004,1030.75,1021.31958,170685
7/19/2016,1053.900024,1149,1034,1117.25,1107.028198,770243
7/20/2016,1131.800049,1140,1061,1069.099976,1059.318726,664564
7/21/2016,1066.050049,1102,1050.099976,1095.599976,1085.576294,434418
7/22/2016,1107.599976,1123,1056.300049,1067.699951,1057.931396,430769
7/25/2016,1067.699951,1103.050049,1058,1099.349976,1089.291992,261274
7/26/2016,1090.25,1120,1085,1096.849976,1086.814819,223509
7/27/2016,1101,1141.699951,1098,1126.150024,1115.846802,300913
7/28/2016,1115.300049,1178,1115.300049,1142.75,1132.2948,236143
7/29/2016,1144,1170,1132.300049,1141.25,1130.808716,511851
8/1/2016,1152.900024,1152.900024,1101.550049,1123.150024,1112.874146,97527
8/2/2016,1132.900024,1133.949951,1095.25,1109.75,1099.596802,165072
8/3/2016,1109.900024,1129.900024,1091.5,1097.75,1087.706665,176298
8/4/2016,1110.099976,1119.949951,1091.150024,1106.699951,1096.574707,122956
8/5/2016,1115,1254.800049,1109.550049,1218.349976,1207.203247,808895
8/8/2016,1228,1230,1181,1191.949951,1181.044678,133334
8/9/2016,1195,1250,1170,1228.900024,1217.656738,165542
8/10/2016,1228,1235.800049,1176.300049,1183.599976,1172.77124,179057
8/11/2016,1191.300049,1209.550049,1175,1185.099976,1174.257324,122285
8/12/2016,1194,1219.25,1187.5,1203.75,1192.736938,154559
8/16/2016,1210.949951,1214.5,1175,1180.75,1169.947266,170404
8/17/2016,1192,1233.650024,1190,1226.800049,1215.575928,170147
8/18/2016,1232,1242,1218,1228.099976,1216.863892,80358
8/19/2016,1229.900024,1237,1212,1223.550049,1212.355713,46403
8/22/2016,1223.550049,1231,1183,1187.800049,1176.932739,62590
8/23/2016,1187.099976,1207.25,1175.349976,1181.949951,1171.13623,61754
8/24/2016,1185,1194.349976,1173,1180.550049,1169.749023,49507
8/25/2016,1179,1216.900024,1179,1197.449951,1186.494385,113205
8/26/2016,1208.650024,1208.699951,1180.150024,1184.699951,1173.860962,46935
8/29/2016,1187.699951,1187.699951,1170,1174.800049,1164.051758,64903
8/30/2016,1183,1197,1165.25,1174.800049,1164.051758,143543
8/31/2016,1174.849976,1193.5,1173.949951,1187.800049,1176.932739,85580
9/1/2016,1189.400024,1194.650024,1175.300049,1185.449951,1174.604004,108136
9/2/2016,1220,1296,1220,1273.449951,1261.79895,1142600
9/6/2016,1280,1280,1250.5,1261,1249.462891,128015
9/7/2016,1266,1334.800049,1221.5,1241.650024,1230.290161,625046
9/8/2016,1250.199951,1264,1229,1237.900024,1226.574341,111200
9/9/2016,1246.949951,1255,1205.75,1219.75,1208.590454,89153
9/12/2016,1210,1210.099976,1170.349976,1179.25,1168.46106,120841
9/14/2016,1179.25,1206.949951,1165,1173.599976,1162.862671,322941
9/15/2016,1185,1192,1149.650024,1158.650024,1148.049438,101824
9/16/2016,1170,1198,1167.400024,1185,1174.158203,145577
9/19/2016,1195.449951,1195.449951,1169.050049,1181.25,1170.442627,48630
9/20/2016,1190,1242.949951,1180.900024,1228.650024,1219.473755,210868
9/21/2016,1224.400024,1253.199951,1211.449951,1234.349976,1225.130981,104101
9/22/2016,1245,1258,1225.349976,1240.449951,1231.185547,91325
9/23/2016,1237.800049,1260,1237.800049,1248.050049,1238.728882,68448
9/26/2016,1230,1247,1205,1207.800049,1198.779541,190845
9/27/2016,1218.449951,1228,1210.349976,1220.900024,1211.781494,88612
9/28/2016,1219.900024,1228.800049,1205,1217.599976,1208.506226,73526
9/29/2016,1229.349976,1231,1055.550049,1192.949951,1184.040405,167903
9/30/2016,1198,1209.949951,1172.449951,1185.199951,1176.348267,68671
10/3/2016,1203,1251.900024,1194.650024,1235.5,1226.272583,137929
10/4/2016,1247.800049,1254.900024,1235.5,1241.5,1232.227661,108250
10/5/2016,1245,1247,1194.900024,1205.449951,1196.447021,139628
10/6/2016,1210,1218,1176,1181.349976,1172.526978,74889
10/7/2016,1184.400024,1189.550049,1151,1169.099976,1160.368408,97344
10/10/2016,1179,1199,1171.599976,1186.849976,1177.98584,85885
10/13/2016,1180,1198.949951,1175,1187.099976,1178.234009,102685
10/14/2016,1199,1200,1163.050049,1184.699951,1175.851807,122025
10/17/2016,1187.900024,1210,1177.599976,1201.800049,1192.824341,66172
10/18/2016,1210,1215.949951,1200.800049,1205.199951,1196.198853,47382
10/19/2016,1207.300049,1219,1199.949951,1200.75,1191.781982,59057
10/20/2016,1211,1230,1201.150024,1224.349976,1215.205811,70236
10/21/2016,1234.5,1239.900024,1211.800049,1228.050049,1218.878174,55699
10/24/2016,1228.050049,1240,1212,1217.849976,1208.754395,46070
10/25/2016,1218,1236.849976,1218,1224.150024,1215.007324,53555
10/26/2016,1230.849976,1258,1212.300049,1232.949951,1223.741455,75451
10/27/2016,1232.300049,1240,1199.099976,1214.150024,1205.082153,213627
10/28/2016,1218.949951,1237.349976,1218.949951,1225.650024,1216.496094,79959
11/1/2016,1213.099976,1247.5,1213.099976,1234.949951,1225.726685,84220
11/2/2016,1215,1225.400024,1200,1207.599976,1198.580933,76768
11/3/2016,1215,1224,1201.099976,1207.300049,1198.283203,41651
11/4/2016,1205,1242.099976,1204,1230.449951,1221.260254,77991
11/7/2016,1238.900024,1284.25,1236,1266.449951,1256.991333,163104
11/8/2016,1267,1304.400024,1267,1284.599976,1275.005859,196625
11/9/2016,1176.650024,1288.699951,1136.599976,1228.300049,1219.126343,127980
11/10/2016,1254,1268.949951,1205,1207.300049,1198.283203,115348
11/11/2016,1230,1230,1155,1159.550049,1150.889771,108574
11/15/2016,1162.050049,1179.25,1089.900024,1119.699951,1111.337402,231779
11/16/2016,1131.199951,1174.949951,1110,1158.449951,1149.797974,354837
11/17/2016,1144.25,1177.949951,1115,1146.150024,1137.589844,96389
11/18/2016,1146,1154,1046,1080.949951,1072.876709,206561
11/21/2016,1080.949951,1130,1070,1116.900024,1108.55835,154433
11/22/2016,1129.25,1139.849976,1051,1090.949951,1082.802124,216672
11/23/2016,1118,1120.949951,1071.25,1111.300049,1103.000244,178606
11/24/2016,1091,1149,1086.150024,1133.900024,1125.431274,112680
11/25/2016,1135.199951,1147.75,1120,1141.800049,1133.272461,115385
11/28/2016,1129.949951,1185,1102,1130.5,1122.056763,153133
11/29/2016,1136,1160,1131.099976,1141.099976,1132.577393,88620
11/30/2016,1140.949951,1162.25,1130,1149.25,1140.666748,133276
12/1/2016,1149.25,1160,1120,1132.550049,1124.091553,157126
12/2/2016,1130,1139,1089.5,1099.800049,1091.58606,102181
12/5/2016,1114,1114,1053,1069.099976,1061.115356,229892
12/6/2016,1074.949951,1099,1074.25,1085.199951,1077.094971,127601
12/7/2016,1099.900024,1112,1071,1080.650024,1072.579102,102492
12/8/2016,1086.150024,1110,1078,1101.5,1093.273438,87202
12/9/2016,1109,1114,1085.050049,1107.300049,1099.030151,85554
12/12/2016,1114,1118,1090.5,1098.900024,1090.692871,55398
12/13/2016,1098,1111.150024,1087,1097.5,1089.303223,34996
12/14/2016,1097.949951,1105.75,1085,1092.75,1084.588623,33214
12/15/2016,1081.199951,1100,1081.199951,1092.400024,1084.241211,32534
12/16/2016,1100,1105,1070.099976,1079.849976,1071.784912,113527
12/19/2016,1090.199951,1090.199951,1071,1080.650024,1072.579102,73103
12/20/2016,1085.5,1094.150024,1071.550049,1076.599976,1068.559204,56842
12/21/2016,1076.400024,1079.699951,1048,1051.900024,1044.043823,149576
12/22/2016,1047,1054.949951,1034.949951,1048.449951,1040.619385,226718
12/23/2016,1049.900024,1058.400024,1035.349976,1051.599976,1043.74585,202865
12/26/2016,1065,1070,1006.200012,1025.150024,1017.49353,173548
12/27/2016,1025.150024,1065.5,1012.349976,1053.5,1045.631958,123184
12/28/2016,1063,1150,1051.349976,1107.050049,1098.78186,185885
12/29/2016,1107.849976,1135,1100.349976,1124.849976,1116.448853,78601
12/30/2016,1126.75,1204,1122,1148.75,1140.17041,266274
1/2/2017,1148.5,1171,1147.949951,1155.449951,1146.820435,55693
1/3/2017,1162,1195.900024,1160,1170.25,1161.509888,148634
1/4/2017,1172.400024,1188,1169.599976,1174.099976,1165.331055,64970
1/5/2017,1181.849976,1199.400024,1177,1186.099976,1177.241455,210539
1/6/2017,1186.099976,1195.849976,1175,1179.75,1170.938843,120789
1/9/2017,1182.5,1190,1167.050049,1183.199951,1174.362915,27681
1/10/2017,1184.5,1240,1178.650024,1219.699951,1210.590454,98591
1/11/2017,1233.900024,1238,1216.25,1225.5,1216.34729,59258
1/12/2017,1233.5,1233.5,1170,1177.949951,1169.152344,96227
1/13/2017,1179,1187.849976,1145.099976,1169.849976,1161.112671,112994
1/16/2017,1174.849976,1235,1173.550049,1226.5,1217.3396,147399
1/17/2017,1225,1250,1220.050049,1244.5,1235.205322,106016
1/18/2017,1233.25,1340,1233.25,1303.900024,1294.161743,3624969
1/19/2017,1304,1322.599976,1280,1294.849976,1285.179321,265637
1/20/2017,1291,1325,1251,1266.650024,1257.190063,266517
1/23/2017,1256.199951,1294.050049,1256.199951,1273,1263.492554,124402
1/24/2017,1275.050049,1303.400024,1275.050049,1297.599976,1287.908691,106794
1/25/2017,1309,1319,1277.150024,1292.349976,1282.697998,138734
1/27/2017,1289.949951,1310,1265.199951,1275.699951,1266.172241,93261
1/30/2017,1274.849976,1278.699951,1245.599976,1253.400024,1244.03894,88081
